2015,00,1009,1,3,2,1,1,52,3,1,1,2,2,53,5,1,1,3,2,23,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4967052,4956179,3255018,3065220,0,189798,1589356,0,1589356,0,0,0,0,0,0,0,0,111804,0,0,5694775,3864503,0,178476,0,0,0,50000,46179,9611,19954,52318,414,1830271,3898172,2759728,1
2015,00,101,2,1,1,1,2,82,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,271694,237137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237137,0,201435,414774,391146,0,7966,0,0,0,0,0,0,7966,0,0,23628,14836,14836,1
2015,00,1010,2,1,1,1,2,26,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,6,812074,753992,114121,114121,0,0,0,0,0,0,0,170,170,0,0,0,0,639701,0,0,786908,563507,19020,33830,0,0,0,0,0,3982,394,29454,0,223401,247789,166006,1
2015,00,1011,2,2,2,1,2,80,0,0,1,4,1,60,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1028508,960620,405869,0,0,405869,290895,290895,0,0,0,0,0,0,0,0,0,263856,0,201848,607132,565820,0,43855,0,0,0,0,0,0,0,43855,0,41312,33852,33852,1
2015,00,1012,1,1,1,1,2,60,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,795329,795329,785436,785436,0,0,0,0,0,0,0,0,0,0,0,0,0,9893,0,0,631386,468580,0,53130,0,0,0,0,0,0,15174,37956,0,162806,353185,249835,1
2015,00,1013,1,3,2,1,1,58,3,1,1,2,2,52,3,1,1,3,1,27,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,6,4980812,4882235,4882235,2262971,1512634,1106631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210302,2464701,150000,300698,0,0,11774,95296,10141,32910,13646,130298,6634,745600,733859,513229,1
2015,00,1014,2,4,2,1,1,47,3,1,1,2,2,44,3,1,1,3,2,16,3,2,2,3,2,13,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,6224363,6157949,343968,0,343968,0,5800000,5800000,0,0,0,0,0,0,0,0,0,13982,0,0,5055430,3826003,0,224320,0,0,253,161750,15093,0,6842,40382,0,1229427,3441333,1539949,1
2015,00,1015,1,4,2,1,1,49,3,1,1,2,2,40,3,1,1,3,1,12,2,2,,3,1,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5558376,5069386,4965191,3377274,1587917,0,0,0,0,0,0,0,0,0,0,0,0,104196,0,0,5429447,4104375,0,280651,0,0,44322,168194,6402,19709,4543,37481,0,1325073,2726108,2246910,1
2015,00,1016,2,4,2,1,1,47,3,1,1,2,2,46,3,1,1,3,1,22,4,4,2,3,2,18,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,4671225,4671225,1471225,0,1454279,16947,3200000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,2796248,2053275,0,53690,0,0,0,0,0,4396,525,48770,0,742973,1006867,573592,1
2015,00,1017,1,2,1,1,2,64,1,1,1,2,1,68,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,1853270,1798232,1515293,1515293,0,0,0,0,0,0,0,0,0,0,0,0,0,282938,129604,153334,1641272,1210411,0,101241,0,0,0,0,0,0,1241,100000,0,430862,9046,9046,1
2015,00,1018,1,2,1,1,2,62,3,1,1,2,1,66,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,2278471,2236550,1315866,865016,450850,0,0,0,0,0,0,0,0,0,0,0,0,920684,920684,0,1656859,1336289,0,305481,0,0,64294,219315,6192,0,1088,14593,0,320570,873986,324711,1
2015,00,1019,1,3,2,1,1,50,2,1,1,2,2,44,2,1,2,3,2,22,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,5120015,5104711,5075274,1341199,1468077,2265997,0,0,0,0,0,0,0,0,0,0,0,29437,0,0,2948797,2300657,300000,314795,0,0,0,90786,2962,17729,7473,195845,0,648141,2733885,906753,1
2015,00,102,1,4,2,1,1,45,5,1,1,2,2,43,3,1,2,3,1,10,1,2,,3,2,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3791440,3780991,3780865,3780865,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,3244348,2395526,0,689672,509430,0,74231,90173,6149,6981,2707,0,0,848822,1270450,1031429,1
2015,00,1020,1,4,2,1,1,56,3,1,1,2,2,58,3,1,1,3,1,26,4,1,1,3,1,23,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,6998951,6977996,5653874,4137992,0,1515882,1324123,0,1324123,0,0,0,0,0,0,0,0,0,0,0,3219295,2144056,0,271605,0,0,0,247723,0,0,0,23534,348,1075239,3092916,925856,1
2015,00,1021,1,3,2,1,1,68,1,1,1,2,2,60,2,1,1,3,2,33,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4841337,4526898,3261937,1515872,329565,1416500,499238,0,0,0,499238,236093,32959,0,203133,0,0,529631,529631,0,3851060,3165737,0,364983,0,0,0,0,1345,122367,170753,70517,0,685323,2069126,1476061,1
2015,00,1022,1,6,2,1,1,53,3,1,1,2,2,52,3,1,1,3,2,23,5,1,2,3,2,21,5,2,2,3,1,17,3,2,2,9,1,58,3,1,2,,,,,,,,,,,,,1,0,1,5222448,5222448,4936070,1700000,1500408,1735661,0,0,0,0,0,0,0,0,0,0,0,286378,0,0,2637774,2465807,0,183805,0,0,559,2503,0,0,13888,166855,0,171967,1510823,76298,1
2015,00,1023,1,4,2,1,1,52,3,1,1,2,2,47,3,1,1,3,2,24,3,1,1,3,2,21,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,4333135,4333135,4333135,1191460,1475451,1666224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866396,2524017,0,158936,0,0,0,0,0,7606,6254,145076,0,342378,1011755,96813,1
2015,00,1024,1,1,1,1,1,27,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,1757313,1757313,1757289,1757289,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,796560,795652,0,75531,0,0,0,0,0,0,42545,31724,1261,908,946343,927964,1
2015,00,1025,1,1,1,1,1,30,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3267590,3267590,3267590,2735964,0,531626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582159,2144129,0,134574,0,0,0,5969,0,4675,48822,73878,1231,438030,1211199,123886,1
2015,00,1026,2,2,2,1,2,57,3,1,1,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,1369735,1123767,0,0,0,0,1000000,1000000,0,0,0,0,0,0,0,0,0,123767,0,0,1083328,870833,0,23568,0,0,0,0,0,0,14137,9431,0,212495,287088,10305,1
2015,00,1027,1,2,1,1,1,52,4,1,1,2,2,51,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3605436,3601306,2697002,2697002,0,0,903515,0,903515,0,0,129,129,0,0,0,0,659,0,0,2137979,1523920,160600,252306,0,0,47547,147057,16956,20451,0,18115,2180,614059,424358,82866,1
2015,00,1028,2,2,1,1,1,68,5,1,2,2,2,62,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4500302,4500302,0,0,0,0,3824723,0,0,0,3824723,675179,0,0,675179,0,0,400,0,0,3279294,2023411,0,173307,0,0,68185,87674,4667,0,4012,7048,1721,1255883,822687,822687,1
2015,00,1029,1,1,1,1,2,26,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,2355947,2355947,2355947,2355947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376104,1458938,500951,106206,0,0,0,0,0,0,1396,104810,0,917166,98405,23198,1
2015,00,103,2,2,2,1,2,68,2,1,2,3,1,39,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2768528,2768528,1448553,0,0,1448553,1319975,0,0,0,1319975,0,0,0,0,0,0,0,0,0,1009357,934870,0,76826,0,0,0,0,0,0,27776,49049,0,74487,589721,263861,1
2015,00,1030,1,1,1,1,1,28,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,2438654,2438654,2438654,2438654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696955,3033086,450000,1477265,0,0,0,0,0,0,9894,0,1467371,663869,991080,527881,1
2015,00,1031,1,1,1,1,2,21,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1377649,1314204,1290222,1290222,0,0,0,0,0,0,0,0,0,0,0,0,0,23981,0,0,2160341,2042026,550000,87064,0,0,0,0,0,0,47020,40044,0,118315,487517,3404,1
2015,00,1032,1,1,1,1,2,55,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1466002,1466002,1466002,1466002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010803,1736799,500000,66452,0,0,0,0,0,2925,35679,27848,0,274004,824432,632853,1
2015,00,1033,1,1,1,1,1,22,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1836516,1688573,615268,615268,0,0,0,0,0,0,0,35,35,0,0,0,0,1073270,0,0,2295557,2234467,480000,114321,0,0,0,0,0,0,82563,31758,0,61090,6467,1233,1
2015,00,1034,1,2,1,1,2,25,5,1,1,8,1,15,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,3953324,2371136,2300369,2300369,0,0,0,0,0,0,0,0,0,0,0,0,0,70766,0,0,3236339,3030950,650000,88271,0,0,0,0,0,879,0,87392,0,205388,975574,99146,1
2015,00,1035,2,4,2,1,1,46,5,1,1,6,1,73,3,1,1,6,2,74,0,0,1,8,1,40,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,3972152,3950074,1081162,0,0,1081162,2298314,2298314,0,0,0,0,0,0,0,0,0,570599,248330,322269,2007233,1462348,0,85777,0,0,0,0,0,0,60598,25179,0,544886,111877,111877,1
2015,00,1036,1,5,2,1,2,53,2,1,1,2,1,60,1,1,2,3,2,27,4,1,2,3,2,30,4,1,1,3,2,32,5,1,1,,,,,,,,,,,,,,,,,,,4,0,4,7553261,7553261,6852592,1500000,0,5352592,0,0,0,0,0,0,0,0,0,0,0,700669,0,0,4820418,3992220,0,540589,0,0,0,0,0,14522,68714,451984,5368,828198,5737831,4032687,1
2015,00,1037,1,1,1,1,2,72,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,1034348,918897,152160,152160,0,0,0,0,0,0,0,0,0,0,0,0,0,766736,0,201271,691800,573993,0,26743,0,0,0,0,0,0,26743,0,0,117807,0,0,1
2015,00,1038,1,4,2,1,1,40,3,1,1,2,2,40,3,1,2,3,2,8,1,2,,3,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,2871987,2841414,2841414,2841414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908842,2375920,0,141850,0,0,8913,64098,6277,1766,36722,24075,0,532922,1224176,59860,1
2015,00,1039,2,1,1,1,2,63,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,1034555,820953,0,0,0,0,820953,820953,0,0,0,0,0,0,0,0,0,0,0,0,1124240,930935,0,29798,0,0,0,4960,0,0,3206,21632,0,193305,186440,186440,1
2015,00,104,2,2,1,1,1,69,2,1,1,2,2,67,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2178896,2178896,0,0,0,0,1957866,1957866,0,0,0,0,0,0,0,0,0,221030,221030,0,1464448,1127014,0,47002,0,0,0,0,432,0,0,20000,26571,337435,38875,37720,1
2015,00,1040,2,2,2,1,2,48,3,1,2,3,2,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,4155941,4068098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068098,0,0,4358743,3807932,0,299742,0,0,18664,159567,21501,7520,76148,10002,6340,550811,398087,3586,1
2015,00,1041,1,2,2,1,2,61,2,1,1,3,2,41,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,4500000,4500000,4500000,1000000,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946839,1390847,0,145113,0,0,0,100000,2516,0,42597,0,0,555991,1006345,0,1
2015,00,1042,1,2,1,1,1,57,3,1,1,2,2,56,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2678703,2554077,2554077,2554077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677606,1013939,0,46832,0,0,0,0,0,0,22801,24031,0,663667,427054,19638,1
2015,00,1043,2,4,2,1,2,56,5,1,2,3,2,29,5,3,2,3,2,27,5,3,1,3,1,21,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4198484,4198484,1133247,0,0,1133247,0,0,0,0,0,0,0,0,0,0,0,3065237,0,0,2706926,2045437,0,144985,0,0,0,0,0,0,4450,140534,0,661489,941387,782029,1
2015,00,1044,2,2,1,1,1,54,5,1,1,2,2,49,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5189811,5185210,0,0,0,0,5000000,5000000,0,0,0,0,0,0,0,0,0,185210,0,0,3644613,2659462,0,187905,0,0,0,153382,0,335,16337,17852,0,985151,2333752,2234273,1
2015,00,1045,2,5,,1,2,64,2,1,2,3,2,33,4,1,1,4,1,37,5,1,1,4,2,32,5,1,2,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,4,2,1,6200028,6200028,5355602,0,0,5355602,0,0,0,0,0,0,0,0,0,0,0,844426,0,0,3818655,2764794,0,255145,0,0,3644,215528,11826,0,7695,14211,2241,1053861,2641588,1356095,1
2015,00,1046,2,2,1,1,1,43,3,1,1,2,2,46,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,7842540,7842540,0,0,0,0,7842540,7842540,0,0,0,0,0,0,0,0,0,0,0,0,3935248,3287163,0,92816,0,0,876,82698,0,1592,7650,0,0,648085,4779045,4136021,1
2015,00,1047,1,2,1,1,1,62,1,1,1,2,2,58,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,3889283,3889283,3889283,2589244,1300039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122619,1312537,0,79114,0,0,0,0,458,22693,13937,42026,0,810082,1381215,981215,1
2015,00,1048,2,3,2,1,1,46,3,1,1,2,2,42,3,1,1,3,2,18,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,4560443,4560443,1906001,0,1669872,236129,2485724,2485724,0,0,0,0,0,0,0,0,0,168718,0,0,3048914,2073895,0,244271,0,0,0,88403,55090,0,1091,99688,0,975019,1107846,432161,1
2015,00,1049,1,2,2,1,2,50,6,1,1,3,2,27,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,6840816,6840816,5870206,3070206,0,2800000,0,0,0,0,0,0,0,0,0,0,0,970610,0,0,5125473,3253654,0,155363,0,0,0,31981,0,15365,10958,97059,0,1871818,2458786,1756441,1
2015,00,105,2,1,1,1,2,43,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2897373,2897373,0,0,0,0,1752587,1752587,0,0,0,0,0,0,0,0,0,1144786,0,0,1781494,1342660,464100,86433,0,0,46057,0,0,0,21538,18838,0,438835,752283,464783,1
2015,00,1050,1,3,2,1,1,60,3,1,1,2,2,58,3,1,2,3,2,31,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,6262602,6262602,5262602,2287602,0,2975000,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,2863586,1917845,0,195686,0,0,0,90179,14731,0,0,90776,0,945742,2708920,1419880,1
2015,00,1051,1,2,1,1,1,71,3,1,1,2,2,61,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2045000,2045000,1600000,1000000,600000,0,0,0,0,0,0,0,0,0,0,0,0,445000,445000,0,763000,557690,0,62655,0,0,0,0,0,0,15310,47345,0,205310,0,0,1
2015,00,1052,1,2,1,1,1,69,5,1,1,2,2,65,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,8795507,8256637,5405713,5405713,0,0,1283161,0,0,0,1283161,449779,449779,0,0,0,0,1117985,1071217,0,10691787,3524674,0,285725,0,0,0,50855,94595,3224,49256,81098,6696,7167112,9430041,677089,1
2015,00,1053,1,4,2,1,1,49,5,1,1,2,2,44,3,1,1,3,2,18,3,2,2,3,1,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3860548,3853059,3848440,2792993,1055447,0,0,0,0,0,0,4620,4620,0,0,0,0,0,0,0,3724464,2747415,0,182634,0,0,0,0,4279,0,7644,170710,0,977049,2428216,1159272,1
2015,00,1054,1,2,1,1,1,36,5,3,1,2,2,36,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,4129954,4129954,4129704,2800000,1329704,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,2820233,2440479,0,104828,0,0,0,0,0,239,18301,84907,1381,379755,2804677,2517761,1
2015,00,1055,1,2,1,1,1,45,4,1,1,2,2,42,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1548375,1548375,1548375,1548375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410691,1298481,270000,88032,0,0,589,0,0,37305,2991,46181,967,112210,68117,68117,1
2015,00,1056,1,1,1,1,1,43,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1718366,1713848,1709156,1709156,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,0,0,1495184,1310967,350000,104153,0,0,95,18476,2387,0,38568,44052,575,184217,541,541,1
2015,00,1057,1,4,3,1,1,50,3,1,1,2,2,36,3,1,1,3,1,6,0,0,,6,2,68,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3117429,3117429,3117429,2317429,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221578,2063027,430000,173471,0,0,0,41672,0,0,31743,100056,0,158551,305519,39558,1
2015,00,1058,2,1,1,1,2,74,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,4246859,4078023,0,0,0,0,1800000,0,0,0,1800000,0,0,0,0,0,0,2278023,168268,0,3051279,2234462,0,28740,0,0,0,0,938,0,3323,23677,802,816817,828946,767446,1
2015,00,1059,1,2,1,1,1,67,2,1,1,2,2,66,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2121481,2102789,2102789,2102789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427598,1318692,0,114897,0,0,14987,74291,1976,0,1110,21716,818,108906,761135,627098,1
2015,00,106,1,1,1,1,2,35,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,4,2700000,2700000,2700000,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487339,1118219,0,19100,0,0,0,0,0,0,16300,2800,0,369120,882338,360990,1
2015,00,1060,2,1,1,1,1,85,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,4110140,4110140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110140,4110140,0,3143200,2308677,0,108920,0,0,0,0,0,43806,23951,41163,0,834523,851120,850702,1
2015,00,1061,2,3,2,1,1,80,5,1,2,2,2,77,5,1,2,3,1,48,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,5968720,5968720,3200000,0,0,3200000,0,0,0,0,0,504390,504390,0,0,0,0,2264330,2264330,0,4174985,1935047,0,205706,0,0,0,0,0,77773,7933,120000,0,2239938,1081953,1036856,1
2015,00,1062,1,4,2,1,1,43,6,1,1,2,2,42,5,1,1,3,1,11,1,2,,3,2,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,10501612,10501612,10489462,6614810,3874652,0,0,0,0,0,0,0,0,0,0,0,0,12150,0,0,7033347,5194502,0,314790,0,0,5790,100000,0,0,9000,200000,0,1838845,6736983,5005790,1
2015,00,1063,2,3,2,1,1,47,6,1,1,2,2,42,3,1,1,3,1,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,5314470,4314470,600000,0,600000,0,3700000,3700000,0,0,0,0,0,0,0,0,0,14470,0,0,3609432,2996712,0,193200,0,0,0,180000,0,0,0,13200,0,612720,2547233,1942000,1
2015,00,1064,1,1,1,1,2,42,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,2550149,2318450,1593970,1593970,0,0,0,0,0,0,0,458787,458690,98,0,0,0,265692,0,0,2904235,2084190,0,355362,0,0,81058,150535,79520,105,21700,21469,975,820045,4181163,2373869,1
2015,00,1065,2,3,2,1,2,44,5,1,1,3,1,16,3,2,2,3,1,13,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,2411369,2411369,0,0,0,0,1411369,1411369,0,0,0,0,0,0,0,0,0,1000000,0,0,2368351,1991850,0,114767,0,0,0,0,0,20984,0,93783,0,376501,1169561,940311,1
2015,00,1066,2,2,1,1,2,61,3,1,1,2,1,66,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2932724,2932724,0,0,0,0,2932724,2932724,0,0,0,0,0,0,0,0,0,0,0,0,2283719,1348661,0,239207,0,0,0,0,0,0,149236,89971,0,935058,779019,674941,1
2015,00,1067,1,4,2,1,1,41,5,1,1,2,2,39,4,1,2,3,2,11,1,2,,3,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,4528651,4444375,4444374,4444374,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3616217,2836502,0,304041,0,0,2104,157828,56646,15634,25675,45806,348,779715,2592193,1427360,1
2015,00,1068,1,2,2,1,2,72,1,1,1,3,1,39,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,3716875,3716875,3356875,600000,0,2756875,0,0,0,0,0,0,0,0,0,0,0,360000,0,160000,3577849,3052573,0,495973,0,0,0,158900,3134,0,0,25689,308250,525276,1711216,1127276,1
